return_id,sku_id,transaction_id,return_date,return_reason,refund_amount,restocked
RET003462,SKU0293,TXN0074393,2023-10-31,style_preference,665.39,False
RET003463,SKU0218,TXN0055883,2024-07-28,wrong_size,86.16,False
RET003464,SKU0232,TXN0059358,2023-11-29,quality_issue,209.35,True
RET003465,SKU0187,TXN0047411,2024-08-22,wrong_size,158.41,True
RET003466,SKU0207,TXN0053034,2023-08-26,wrong_item,64.93,False
RET003467,SKU0027,TXN0005492,2023-09-23,defective,206.57,True
RET003468,SKU0133,TXN0034012,2024-10-02,wrong_size,186.64,True
RET003469,SKU0239,TXN0060581,2023-03-18,quality_issue,58.88,False
RET003470,SKU0179,TXN0045507,2025-01-02,style_preference,362.73,False
RET003471,SKU0246,TXN0062355,2023-11-05,quality_issue,319.59,True
RET003472,SKU0243,TXN0062123,2024-07-06,defective,98.05,False
RET003473,SKU0018,TXN0004294,2024-01-09,wrong_size,82.03,True
RET003474,SKU0086,TXN0021446,2024-02-21,quality_issue,115.12,True
RET003475,SKU0143,TXN0036087,2024-06-03,style_preference,1020.49,True
RET003476,SKU0148,TXN0037231,2023-12-06,style_preference,189.85,True
RET003477,SKU0141,TXN0035722,2024-01-12,quality_issue,217.6,False
RET003478,SKU0115,TXN0028007,2023-04-04,wrong_size,51.82,True
RET003479,SKU0184,TXN0045973,2023-09-12,defective,162.44,False
RET003480,SKU0003,TXN0000690,2024-03-01,wrong_size,387.76,False
RET003481,SKU0200,TXN0051626,2023-10-16,defective,152.64,True
RET003482,SKU0004,TXN0001004,2024-04-03,wrong_item,360.57,True
RET003483,SKU0286,TXN0071845,2023-02-04,defective,193.76,False
RET003484,SKU0079,TXN0018501,2023-04-27,quality_issue,164.56,True
RET003485,SKU0080,TXN0019285,2025-01-13,defective,392.51,False
RET003486,SKU0013,TXN0002728,2024-01-05,quality_issue,138.43,True
RET003487,SKU0220,TXN0056454,2023-11-16,quality_issue,230.24,False
RET003488,SKU0214,TXN0055082,2024-12-05,quality_issue,266.23,False
RET003489,SKU0078,TXN0018433,2025-01-13,wrong_size,360.45,True
RET003490,SKU0124,TXN0031320,2024-03-17,wrong_size,124.09,False
RET003491,SKU0117,TXN0028679,2023-02-08,style_preference,252.61,True
RET003492,SKU0280,TXN0070360,2023-09-23,style_preference,325.59,True
RET003493,SKU0092,TXN0023194,2023-08-23,wrong_item,267.52,True
RET003494,SKU0015,TXN0003426,2024-07-01,defective,143.4,True
RET003495,SKU0172,TXN0043624,2023-10-13,style_preference,163.48,False
RET003496,SKU0119,TXN0029569,2023-05-02,wrong_size,134.18,True
RET003497,SKU0227,TXN0057918,2023-05-05,style_preference,105.53,True
RET003498,SKU0259,TXN0065200,2024-04-21,quality_issue,89.66,True
RET003499,SKU0218,TXN0056003,2024-12-29,style_preference,97.79,False
RET003500,SKU0288,TXN0072560,2024-02-24,style_preference,148.17,True
RET003501,SKU0195,TXN0049540,2023-10-31,quality_issue,92.17,True
RET003502,SKU0057,TXN0012678,2023-09-15,quality_issue,210.8,False
RET003503,SKU0232,TXN0059667,2025-01-19,defective,187.8,True
RET003504,SKU0289,TXN0072939,2024-06-28,style_preference,143.1,True
RET003505,SKU0280,TXN0070561,2025-01-09,quality_issue,298.82,False
RET003506,SKU0219,TXN0056165,2023-12-08,wrong_size,497.04,True
RET003507,SKU0084,TXN0020951,2024-11-29,style_preference,78.34,True
RET003508,SKU0187,TXN0047142,2023-09-18,style_preference,161.91,True
RET003509,SKU0267,TXN0067381,2024-01-05,style_preference,85.71,False
RET003510,SKU0193,TXN0048914,2024-08-02,wrong_size,80.3,True
RET003511,SKU0228,TXN0058282,2023-11-21,quality_issue,221.27,False
RET003512,SKU0171,TXN0043056,2023-06-09,wrong_size,71.32,True
RET003513,SKU0239,TXN0060739,2023-10-29,quality_issue,58.49,True
RET003514,SKU0239,TXN0060733,2023-11-02,quality_issue,61.9,True
RET003515,SKU0263,TXN0066474,2024-01-15,quality_issue,205.0,True
RET003516,SKU0165,TXN0041230,2024-04-06,defective,190.24,True
RET003517,SKU0031,TXN0006485,2024-09-02,wrong_size,352.33,False
RET003518,SKU0077,TXN0017893,2024-07-03,wrong_size,91.9,True
RET003519,SKU0096,TXN0023790,2023-06-28,quality_issue,147.32,False
RET003520,SKU0125,TXN0031498,2023-07-25,wrong_size,81.51,True
RET003521,SKU0229,TXN0058784,2024-12-12,style_preference,209.37,False
RET003522,SKU0105,TXN0026245,2024-08-13,wrong_item,464.78,True
RET003523,SKU0078,TXN0018339,2024-07-09,wrong_item,326.92,True
RET003524,SKU0184,TXN0045924,2023-07-01,quality_issue,153.01,True
RET003525,SKU0219,TXN0056053,2023-04-09,quality_issue,441.12,True
RET003526,SKU0298,TXN0075532,2023-05-06,defective,367.16,False
RET003527,SKU0143,TXN0036101,2024-06-23,style_preference,951.11,True
RET003528,SKU0120,TXN0029879,2023-08-15,style_preference,231.01,True
RET003529,SKU0172,TXN0043701,2024-04-10,quality_issue,176.93,False
RET003530,SKU0107,TXN0026397,2023-04-09,wrong_item,150.02,True
RET003531,SKU0059,TXN0013328,2023-12-09,wrong_size,77.25,True
RET003532,SKU0126,TXN0031790,2023-04-18,quality_issue,219.47,True
RET003533,SKU0084,TXN0020903,2024-09-14,wrong_size,76.41,True
RET003534,SKU0033,TXN0007111,2024-09-09,quality_issue,176.32,True
RET003535,SKU0291,TXN0073708,2023-08-29,style_preference,468.65,False
RET003536,SKU0296,TXN0075237,2023-06-21,style_preference,662.8,False
RET003537,SKU0057,TXN0012669,2023-08-29,wrong_size,214.21,True
RET003538,SKU0184,TXN0046192,2024-07-19,quality_issue,146.86,True
RET003539,SKU0121,TXN0030320,2024-01-15,wrong_size,181.43,True
RET003540,SKU0081,TXN0019856,2025-01-05,defective,345.98,False
RET003541,SKU0056,TXN0012111,2023-04-18,style_preference,332.12,True
RET003542,SKU0273,TXN0069583,2024-08-11,style_preference,78.16,True
RET003543,SKU0231,TXN0058933,2023-11-05,wrong_size,89.74,False
RET003544,SKU0059,TXN0013275,2023-08-23,defective,76.87,False
RET003545,SKU0147,TXN0036948,2024-10-10,style_preference,237.94,True
RET003546,SKU0148,TXN0037355,2024-06-05,wrong_item,187.84,False
RET003547,SKU0298,TXN0075919,2024-08-16,style_preference,398.55,True
RET003548,SKU0203,TXN0052305,2024-01-31,style_preference,213.08,True
RET003549,SKU0185,TXN0046683,2024-04-09,style_preference,247.81,True
RET003550,SKU0201,TXN0051827,2023-01-13,style_preference,362.16,False
RET003551,SKU0004,TXN0000915,2023-08-31,defective,347.97,True
RET003552,SKU0197,TXN0050705,2024-03-04,defective,162.33,False
RET003553,SKU0174,TXN0044312,2024-10-29,style_preference,522.79,False
RET003554,SKU0272,TXN0069055,2024-01-30,defective,100.71,True
RET003555,SKU0001,TXN0000505,2024-11-08,wrong_size,390.78,True
RET003556,SKU0081,TXN0019393,2023-06-08,style_preference,377.22,True
RET003557,SKU0195,TXN0049686,2024-04-15,defective,96.07,False
RET003558,SKU0179,TXN0045149,2023-09-28,defective,338.36,True
RET003559,SKU0069,TXN0015348,2023-02-09,quality_issue,64.94,True
RET003560,SKU0214,TXN0054973,2024-05-23,style_preference,278.18,True
RET003561,SKU0088,TXN0021806,2023-10-23,wrong_size,209.73,False
RET003562,SKU0208,TXN0053516,2024-11-11,quality_issue,426.61,False
RET003563,SKU0079,TXN0018645,2023-10-23,style_preference,146.82,True
RET003564,SKU0201,TXN0051990,2024-01-13,quality_issue,438.03,True
RET003565,SKU0294,TXN0074674,2023-11-20,defective,75.78,True
RET003566,SKU0074,TXN0016870,2024-02-16,wrong_size,69.97,False
RET003567,SKU0014,TXN0003086,2024-03-09,style_preference,327.89,False
RET003568,SKU0268,TXN0067664,2024-01-07,defective,52.18,False
RET003569,SKU0099,TXN0024179,2024-02-02,defective,74.36,True
RET003570,SKU0166,TXN0041551,2023-08-11,quality_issue,193.33,True
RET003571,SKU0103,TXN0025251,2024-04-28,wrong_item,104.4,True
RET003572,SKU0140,TXN0035563,2025-01-17,style_preference,94.33,True
RET003573,SKU0174,TXN0043921,2023-06-15,style_preference,594.26,True
RET003574,SKU0113,TXN0027848,2024-01-12,quality_issue,111.1,True
RET003575,SKU0075,TXN0017180,2023-04-16,wrong_size,58.44,True
RET003576,SKU0299,TXN0076128,2023-07-22,style_preference,413.48,True
RET003577,SKU0135,TXN0034467,2023-10-28,wrong_item,110.67,True
RET003578,SKU0065,TXN0014669,2025-01-10,wrong_size,182.15,True
RET003579,SKU0129,TXN0032613,2023-02-19,wrong_size,46.42,True
RET003580,SKU0199,TXN0051270,2023-07-31,defective,75.61,False
RET003581,SKU0229,TXN0058478,2023-02-02,quality_issue,186.11,True
RET003582,SKU0298,TXN0075483,2023-02-19,wrong_item,370.16,True
RET003583,SKU0133,TXN0033906,2024-06-04,wrong_size,175.74,True
RET003584,SKU0271,TXN0068455,2023-06-20,quality_issue,70.71,True
RET003585,SKU0156,TXN0038567,2023-11-24,defective,246.25,True
RET003586,SKU0120,TXN0029820,2023-03-20,quality_issue,198.38,True
RET003587,SKU0073,TXN0016228,2023-04-30,wrong_size,307.86,True
RET003588,SKU0248,TXN0063009,2023-07-10,wrong_size,123.87,False
RET003589,SKU0208,TXN0053338,2023-08-13,wrong_size,414.66,True
RET003590,SKU0096,TXN0024007,2024-10-24,wrong_size,179.54,True
RET003591,SKU0110,TXN0027071,2023-06-12,style_preference,1081.56,False
RET003592,SKU0300,TXN0076543,2024-06-18,style_preference,197.27,True
RET003593,SKU0168,TXN0042450,2024-04-25,quality_issue,457.4,True
RET003594,SKU0212,TXN0054387,2024-12-03,wrong_size,231.28,True
RET003595,SKU0200,TXN0051550,2023-06-10,quality_issue,171.51,False
RET003596,SKU0055,TXN0011469,2023-01-21,defective,322.36,True
RET003597,SKU0166,TXN0041711,2024-08-19,wrong_size,190.05,True
RET003598,SKU0184,TXN0046270,2024-10-10,wrong_size,158.72,False
RET003599,SKU0255,TXN0064482,2023-12-01,style_preference,48.4,True
RET003600,SKU0291,TXN0073732,2023-10-17,quality_issue,431.37,True
RET003601,SKU0289,TXN0072986,2024-08-30,style_preference,123.39,True
RET003602,SKU0260,TXN0065609,2024-10-04,wrong_size,146.89,True
RET003603,SKU0179,TXN0045327,2024-06-11,quality_issue,360.79,False
RET003604,SKU0192,TXN0048450,2024-03-20,style_preference,95.55,True
RET003605,SKU0187,TXN0046988,2023-04-09,style_preference,173.73,True
RET003606,SKU0112,TXN0027639,2024-08-10,wrong_item,85.01,True
RET003607,SKU0290,TXN0073109,2023-05-04,style_preference,45.71,True
RET003608,SKU0273,TXN0069580,2024-07-28,defective,80.64,True
RET003609,SKU0011,TXN0002450,2024-03-06,wrong_size,149.56,True
RET003610,SKU0209,TXN0053609,2023-06-17,style_preference,76.96,False
RET003611,SKU0286,TXN0071874,2023-03-28,wrong_size,181.18,True
RET003612,SKU0134,TXN0034277,2024-09-14,quality_issue,206.81,False
RET003613,SKU0248,TXN0063446,2025-01-01,quality_issue,114.51,True
RET003614,SKU0006,TXN0001182,2023-07-28,wrong_size,754.52,True
RET003615,SKU0290,TXN0073053,2023-02-01,quality_issue,46.58,True
RET003616,SKU0081,TXN0019520,2023-11-06,defective,372.15,True
RET003617,SKU0013,TXN0002777,2024-06-19,quality_issue,141.92,True
RET003618,SKU0046,TXN0009456,2023-07-25,wrong_item,394.74,True
RET003619,SKU0185,TXN0046754,2024-06-29,defective,215.34,False
RET003620,SKU0055,TXN0011531,2023-05-02,quality_issue,343.86,True
RET003621,SKU0231,TXN0059024,2024-07-12,defective,87.53,True
RET003622,SKU0063,TXN0013811,2023-05-08,quality_issue,129.57,True
RET003623,SKU0157,TXN0039051,2024-11-12,quality_issue,112.54,True
RET003624,SKU0219,TXN0056091,2023-07-22,wrong_size,439.84,False
RET003625,SKU0200,TXN0051539,2023-04-27,wrong_size,166.9,False
RET003626,SKU0197,TXN0050746,2024-05-01,wrong_item,167.7,True
RET003627,SKU0138,TXN0035203,2024-11-24,defective,158.53,True
RET003628,SKU0135,TXN0034446,2023-09-02,quality_issue,115.24,True
RET003629,SKU0088,TXN0021702,2023-05-31,style_preference,223.73,True
RET003630,SKU0057,TXN0012601,2023-01-24,defective,213.92,False
RET003631,SKU0104,TXN0025521,2023-05-26,defective,570.98,False
RET003632,SKU0086,TXN0021383,2023-09-06,wrong_size,102.45,True
RET003633,SKU0185,TXN0046352,2023-01-22,quality_issue,248.47,True
RET003634,SKU0213,TXN0054466,2023-06-16,wrong_size,53.21,True
RET003635,SKU0141,TXN0035623,2023-06-25,style_preference,229.55,True
RET003636,SKU0210,TXN0053871,2023-05-08,style_preference,129.75,True
RET003637,SKU0196,TXN0050414,2024-09-09,wrong_size,71.87,True
RET003638,SKU0226,TXN0057727,2023-12-28,wrong_size,637.57,False
RET003639,SKU0243,TXN0062187,2024-11-09,style_preference,92.82,False
RET003640,SKU0291,TXN0073730,2023-10-28,defective,433.88,True
RET003641,SKU0089,TXN0022397,2024-09-03,defective,53.23,True
RET003642,SKU0134,TXN0034126,2023-05-28,quality_issue,183.46,False
RET003643,SKU0121,TXN0030343,2024-03-24,wrong_size,192.42,True
RET003644,SKU0259,TXN0065219,2024-06-23,quality_issue,83.92,False
RET003645,SKU0074,TXN0016822,2023-12-24,quality_issue,68.14,True
RET003646,SKU0197,TXN0050880,2025-01-16,wrong_item,170.07,False
RET003647,SKU0239,TXN0060807,2024-01-18,defective,51.87,False
RET003648,SKU0188,TXN0047687,2024-02-14,quality_issue,52.39,True
RET003649,SKU0115,TXN0028050,2023-07-16,style_preference,49.46,True
RET003650,SKU0290,TXN0073062,2023-02-14,defective,50.15,True
RET003651,SKU0252,TXN0064148,2023-11-07,defective,267.4,True
RET003652,SKU0213,TXN0054430,2023-03-27,wrong_size,44.74,True
RET003653,SKU0259,TXN0065255,2024-08-08,quality_issue,81.5,False
RET003654,SKU0039,TXN0007845,2023-02-10,wrong_size,54.4,True
RET003655,SKU0250,TXN0063503,2023-04-09,style_preference,160.23,True
RET003656,SKU0126,TXN0031745,2023-02-10,wrong_item,219.53,True
RET003657,SKU0082,TXN0020255,2024-06-21,quality_issue,200.29,False
RET003658,SKU0035,TXN0007325,2024-01-25,quality_issue,119.05,False
RET003659,SKU0010,TXN0002196,2024-07-02,style_preference,127.11,False
RET003660,SKU0048,TXN0010090,2024-06-23,style_preference,67.25,True
RET003661,SKU0203,TXN0052353,2024-06-07,style_preference,210.42,False
RET003662,SKU0108,TXN0026834,2023-09-24,quality_issue,103.66,False
RET003663,SKU0169,TXN0042922,2024-10-03,style_preference,133.03,True
RET003664,SKU0079,TXN0018912,2024-10-09,defective,143.67,True
RET003665,SKU0213,TXN0054610,2024-06-08,style_preference,51.49,False
RET003666,SKU0120,TXN0029897,2023-09-09,defective,192.0,True
RET003667,SKU0032,TXN0006652,2023-12-06,style_preference,646.5,False
RET003668,SKU0074,TXN0016704,2023-08-17,wrong_size,63.75,True
RET003669,SKU0165,TXN0041347,2024-09-14,wrong_size,173.21,True
RET003670,SKU0196,TXN0050147,2023-11-02,style_preference,75.59,True
RET003671,SKU0299,TXN0076321,2024-12-23,wrong_size,440.89,True
RET003672,SKU0036,TXN0007728,2024-06-24,wrong_size,87.25,False
RET003673,SKU0259,TXN0065120,2023-10-06,quality_issue,85.49,True
RET003674,SKU0224,TXN0057025,2023-08-28,style_preference,854.06,True
RET003675,SKU0200,TXN0051519,2023-03-13,style_preference,169.13,True
RET003676,SKU0281,TXN0070618,2023-06-11,wrong_size,86.53,True
RET003677,SKU0205,TXN0052680,2024-12-02,defective,82.0,False
RET003678,SKU0145,TXN0036570,2023-11-07,style_preference,138.55,False
RET003679,SKU0171,TXN0043338,2024-05-24,quality_issue,61.77,True
RET003680,SKU0282,TXN0071195,2024-12-25,wrong_item,78.07,True
RET003681,SKU0229,TXN0058697,2024-07-03,wrong_size,218.14,False
RET003682,SKU0009,TXN0001439,2023-02-15,style_preference,65.77,False
RET003683,SKU0030,TXN0005982,2023-07-30,style_preference,281.81,False
RET003684,SKU0079,TXN0018738,2024-02-21,wrong_size,146.49,True
RET003685,SKU0272,TXN0068864,2023-06-12,wrong_item,93.8,True
RET003686,SKU0021,TXN0004569,2023-07-13,wrong_size,405.56,False
RET003687,SKU0058,TXN0013094,2024-05-04,defective,215.29,True
RET003688,SKU0072,TXN0016003,2023-08-19,style_preference,153.97,False
RET003689,SKU0039,TXN0007954,2023-10-13,style_preference,47.5,True
RET003690,SKU0219,TXN0056324,2024-12-29,style_preference,489.04,True
RET003691,SKU0128,TXN0032517,2024-07-24,style_preference,97.18,False
RET003692,SKU0031,TXN0006330,2023-09-26,style_preference,408.28,True
RET003693,SKU0178,TXN0044665,2023-02-27,wrong_size,858.48,True
RET003694,SKU0003,TXN0000757,2024-08-24,style_preference,321.11,True
RET003695,SKU0261,TXN0065763,2023-08-31,wrong_size,51.08,False
RET003696,SKU0208,TXN0053272,2023-01-22,defective,403.64,True
RET003697,SKU0163,TXN0040261,2023-11-13,quality_issue,107.41,False
RET003698,SKU0206,TXN0052828,2023-12-28,defective,87.59,False
RET003699,SKU0206,TXN0052865,2024-04-17,quality_issue,95.34,True
RET003700,SKU0271,TXN0068626,2024-05-01,wrong_item,71.0,True
RET003701,SKU0071,TXN0015672,2023-06-01,style_preference,102.81,False
RET003702,SKU0004,TXN0000980,2024-02-06,wrong_size,344.41,True
RET003703,SKU0263,TXN0066634,2024-12-29,wrong_size,207.0,True
RET003704,SKU0183,TXN0045669,2024-01-29,wrong_size,171.83,True
RET003705,SKU0208,TXN0053486,2024-07-20,quality_issue,421.43,False
RET003706,SKU0259,TXN0065143,2023-11-18,style_preference,77.76,True
RET003707,SKU0290,TXN0073611,2024-12-15,quality_issue,49.22,False
RET003708,SKU0179,TXN0045341,2024-07-17,defective,353.45,False
RET003709,SKU0134,TXN0034184,2023-10-22,style_preference,201.92,True
RET003710,SKU0148,TXN0037170,2023-09-10,style_preference,171.71,True
RET003711,SKU0260,TXN0065591,2024-09-09,wrong_size,164.87,False
RET003712,SKU0110,TXN0027124,2023-08-20,style_preference,1195.88,True
RET003713,SKU0118,TXN0029254,2023-06-23,style_preference,392.09,False
RET003714,SKU0092,TXN0023210,2023-10-15,wrong_size,250.11,True
RET003715,SKU0187,TXN0047426,2024-09-03,defective,165.28,True
RET003716,SKU0300,TXN0076654,2025-01-13,wrong_size,178.05,False
RET003717,SKU0123,TXN0030961,2024-02-04,quality_issue,45.9,True
RET003718,SKU0011,TXN0002310,2023-05-02,wrong_size,182.09,True
RET003719,SKU0213,TXN0054751,2024-12-27,style_preference,51.22,False
RET003720,SKU0103,TXN0025244,2024-04-04,style_preference,99.67,True
RET003721,SKU0270,TXN0068265,2024-02-26,quality_issue,78.25,False
RET003722,SKU0103,TXN0025027,2023-06-23,style_preference,101.86,False
RET003723,SKU0128,TXN0032387,2023-08-16,style_preference,107.26,True
RET003724,SKU0262,TXN0066077,2023-07-11,wrong_item,298.1,False
RET003725,SKU0188,TXN0047593,2023-07-22,wrong_size,60.83,False
RET003726,SKU0272,TXN0069107,2024-04-18,defective,98.58,True
RET003727,SKU0239,TXN0060679,2023-08-21,defective,51.85,False
RET003728,SKU0262,TXN0066168,2024-02-17,wrong_size,293.17,True
RET003729,SKU0086,TXN0021500,2024-07-15,wrong_item,97.94,True
RET003730,SKU0178,TXN0044755,2023-09-29,wrong_size,868.28,False
RET003731,SKU0082,TXN0019891,2023-02-27,defective,245.93,True
RET003732,SKU0062,TXN0013499,2023-03-09,wrong_size,113.27,True
RET003733,SKU0065,TXN0014654,2024-12-23,wrong_size,169.39,True
RET003734,SKU0206,TXN0052886,2024-07-14,defective,95.89,False
RET003735,SKU0165,TXN0041203,2024-02-16,defective,168.52,True
RET003736,SKU0149,TXN0037736,2024-05-08,defective,116.47,True
RET003737,SKU0282,TXN0071039,2024-02-02,quality_issue,76.8,True
RET003738,SKU0080,TXN0019247,2024-09-24,wrong_size,381.76,True
RET003739,SKU0298,TXN0075727,2023-12-22,wrong_size,399.91,True
RET003740,SKU0113,TXN0027889,2024-07-08,defective,119.98,True
RET003741,SKU0251,TXN0063942,2024-05-19,style_preference,350.12,False
RET003742,SKU0132,TXN0033383,2023-11-07,defective,817.15,True
RET003743,SKU0293,TXN0074534,2024-11-01,wrong_size,665.97,True
RET003744,SKU0129,TXN0032646,2023-05-26,quality_issue,50.56,True
RET003745,SKU0036,TXN0007680,2024-04-09,defective,78.13,True
RET003746,SKU0006,TXN0001198,2023-08-04,defective,760.74,True
RET003747,SKU0091,TXN0023070,2025-01-17,defective,88.14,False
RET003748,SKU0159,TXN0039550,2024-02-03,style_preference,429.0,False
RET003749,SKU0288,TXN0072580,2024-05-02,wrong_size,138.11,True
RET003750,SKU0184,TXN0046139,2024-05-13,quality_issue,154.97,True
RET003751,SKU0116,TXN0028359,2023-04-19,style_preference,268.54,True
RET003752,SKU0001,TXN0000401,2024-06-26,wrong_size,378.71,True
RET003753,SKU0172,TXN0043569,2023-06-30,defective,157.77,True
RET003754,SKU0063,TXN0013955,2024-03-28,quality_issue,114.18,True
RET003755,SKU0177,TXN0044580,2024-08-03,quality_issue,153.0,True
RET003756,SKU0133,TXN0033852,2024-03-15,wrong_item,214.51,False
RET003757,SKU0128,TXN0032579,2024-11-26,defective,95.05,False
RET003758,SKU0147,TXN0036963,2024-12-09,quality_issue,197.81,True
RET003759,SKU0033,TXN0007168,2024-12-11,wrong_size,211.96,False
RET003760,SKU0272,TXN0069259,2024-11-05,style_preference,107.05,True
RET003761,SKU0168,TXN0042475,2024-05-26,wrong_size,491.31,True
RET003762,SKU0214,TXN0054865,2023-09-13,quality_issue,288.18,False
RET003763,SKU0125,TXN0031731,2025-01-17,style_preference,78.59,False
RET003764,SKU0054,TXN0011318,2024-02-19,wrong_item,354.73,False
RET003765,SKU0157,TXN0038964,2024-05-19,quality_issue,117.77,False
RET003766,SKU0035,TXN0007282,2023-11-06,style_preference,117.83,False
RET003767,SKU0079,TXN0018847,2024-08-07,wrong_item,160.13,False
RET003768,SKU0174,TXN0044095,2023-12-30,style_preference,561.71,False
RET003769,SKU0066,TXN0014812,2024-01-08,wrong_item,166.55,True
RET003770,SKU0115,TXN0028129,2023-12-02,quality_issue,47.89,True
RET003771,SKU0094,TXN0023600,2024-04-16,wrong_size,190.21,True
RET003772,SKU0058,TXN0013144,2024-08-22,wrong_size,203.03,False
RET003773,SKU0030,TXN0006017,2023-11-02,style_preference,291.79,False
RET003774,SKU0003,TXN0000785,2024-12-04,wrong_item,350.42,True
RET003775,SKU0209,TXN0053613,2023-07-04,style_preference,69.81,True
RET003776,SKU0255,TXN0064523,2024-04-21,wrong_size,45.22,True
RET003777,SKU0105,TXN0026224,2024-08-10,defective,424.6,False
RET003778,SKU0088,TXN0021971,2024-05-18,defective,214.58,True
RET003779,SKU0171,TXN0043038,2023-05-14,defective,75.16,True
RET003780,SKU0252,TXN0064236,2024-06-16,quality_issue,280.69,True
RET003781,SKU0088,TXN0021968,2024-05-12,style_preference,250.81,True
RET003782,SKU0081,TXN0019816,2024-11-17,defective,335.23,False
RET003783,SKU0031,TXN0006393,2024-03-05,wrong_size,394.51,True
RET003784,SKU0248,TXN0063059,2023-08-27,defective,118.68,True
RET003785,SKU0099,TXN0024158,2023-12-19,style_preference,84.33,False
RET003786,SKU0134,TXN0034239,2024-05-19,style_preference,182.19,True
RET003787,SKU0209,TXN0053723,2024-03-28,wrong_item,79.39,False
RET003788,SKU0167,TXN0041837,2023-05-22,wrong_size,355.04,True
RET003789,SKU0065,TXN0014497,2023-12-31,wrong_item,201.95,True
RET003790,SKU0138,TXN0035181,2024-11-01,wrong_size,166.92,True
RET003791,SKU0030,TXN0006001,2023-09-21,style_preference,309.59,True
RET003792,SKU0226,TXN0057793,2024-07-10,defective,729.82,True
RET003793,SKU0053,TXN0010580,2023-02-03,quality_issue,371.85,False
RET003794,SKU0022,TXN0005056,2024-12-31,quality_issue,169.47,False
RET003795,SKU0011,TXN0002331,2023-06-14,quality_issue,161.22,True
RET003796,SKU0228,TXN0058457,2024-12-19,wrong_item,232.12,False
RET003797,SKU0292,TXN0074131,2024-04-26,wrong_size,66.79,False
RET003798,SKU0286,TXN0072354,2024-12-03,wrong_size,200.05,True
RET003799,SKU0006,TXN0001373,2024-10-25,quality_issue,850.7,True
RET003800,SKU0184,TXN0045913,2023-07-01,defective,161.53,False
RET003801,SKU0247,TXN0062832,2024-10-14,quality_issue,165.29,False
RET003802,SKU0255,TXN0064470,2023-10-27,wrong_size,46.78,True
RET003803,SKU0059,TXN0013246,2023-05-28,quality_issue,77.41,False
RET003804,SKU0073,TXN0016343,2023-12-05,quality_issue,332.05,True
RET003805,SKU0199,TXN0051422,2024-07-09,wrong_size,65.97,False
RET003806,SKU0262,TXN0066109,2023-09-15,style_preference,295.64,True
RET003807,SKU0059,TXN0013467,2024-12-25,wrong_item,80.57,True
RET003808,SKU0014,TXN0003138,2024-07-10,defective,350.19,True
RET003809,SKU0055,TXN0011598,2023-07-06,wrong_size,346.0,True
RET003810,SKU0028,TXN0005661,2023-03-05,style_preference,76.09,True
RET003811,SKU0030,TXN0005995,2023-09-05,defective,287.11,True
RET003812,SKU0140,TXN0035497,2024-08-29,wrong_size,91.41,False
RET003813,SKU0281,TXN0070595,2023-04-17,quality_issue,70.8,False
RET003814,SKU0219,TXN0056046,2023-03-31,style_preference,466.16,True
RET003815,SKU0296,TXN0075345,2024-03-14,wrong_size,625.15,True
RET003816,SKU0290,TXN0073505,2024-08-21,wrong_size,49.86,True
RET003817,SKU0079,TXN0018961,2024-12-02,quality_issue,171.32,True
RET003818,SKU0059,TXN0013374,2024-05-27,wrong_size,76.83,True
RET003819,SKU0069,TXN0015521,2024-04-17,wrong_item,75.15,True
RET003820,SKU0198,TXN0050895,2023-02-19,wrong_item,381.15,False
RET003821,SKU0001,TXN0000475,2024-09-29,wrong_size,374.43,True
RET003822,SKU0240,TXN0061546,2024-11-09,style_preference,111.58,True
RET003823,SKU0233,TXN0059881,2024-05-14,wrong_size,767.59,True
RET003824,SKU0268,TXN0067703,2024-06-20,style_preference,50.91,True
RET003825,SKU0092,TXN0023132,2023-05-22,style_preference,255.02,True
RET003826,SKU0255,TXN0064622,2024-12-30,defective,51.02,True
RET003827,SKU0225,TXN0057388,2023-12-08,quality_issue,52.09,False
RET003828,SKU0048,TXN0009737,2023-05-01,style_preference,63.7,True
RET003829,SKU0126,TXN0032294,2025-01-03,wrong_item,211.3,False
RET003830,SKU0055,TXN0012054,2025-01-09,wrong_size,291.26,True
RET003831,SKU0265,TXN0067219,2024-12-12,style_preference,881.76,True
RET003832,SKU0259,TXN0065325,2024-11-22,wrong_size,81.73,True
RET003833,SKU0261,TXN0065818,2023-12-02,style_preference,46.1,True
RET003834,SKU0135,TXN0034425,2023-08-09,defective,118.08,True
RET003835,SKU0233,TXN0059957,2024-12-17,style_preference,688.86,False
RET003836,SKU0219,TXN0056316,2024-12-14,quality_issue,494.94,False
RET003837,SKU0189,TXN0048092,2024-09-08,wrong_size,349.23,True
RET003838,SKU0059,TXN0013439,2024-09-03,style_preference,74.97,True
RET003839,SKU0132,TXN0033365,2023-09-29,wrong_item,947.06,True
RET003840,SKU0129,TXN0032835,2024-06-25,style_preference,47.75,True
RET003841,SKU0281,TXN0070675,2023-09-17,wrong_size,75.34,True
RET003842,SKU0134,TXN0034213,2023-12-16,style_preference,194.79,True
RET003843,SKU0130,TXN0033079,2024-01-11,style_preference,188.8,True
RET003844,SKU0251,TXN0064000,2024-10-21,wrong_size,318.62,True
RET003845,SKU0157,TXN0039054,2024-11-13,defective,105.94,True
RET003846,SKU0018,TXN0004231,2023-09-02,style_preference,88.96,False
