sku_id,store_id,quantity_on_hand,reorder_point,quantity_on_order,days_of_supply,last_restocked_date,warehouse_location
SKU0085,STORE15,70,24,0,130,2024-12-10,WH-A19
SKU0086,STORE01,99,36,0,124,2024-10-27,WH-A19
SKU0086,STORE02,84,36,0,105,2024-12-30,WH-A11
SKU0086,STORE03,137,36,0,172,2024-12-03,WH-B03
SKU0086,STORE04,100,36,0,126,2024-10-24,WH-C06
SKU0086,STORE05,67,36,0,84,2024-12-14,WH-B10
SKU0086,STORE06,7,36,24,9,2024-10-03,WH-C18
SKU0086,STORE07,65,36,0,82,2024-12-27,WH-A11
SKU0086,STORE08,4,36,24,5,2024-12-23,WH-C01
SKU0086,STORE09,24,36,0,31,2024-10-25,WH-A03
SKU0086,STORE10,23,36,0,29,2024-10-09,WH-C18
SKU0086,STORE11,36,36,0,45,2024-12-06,WH-B19
SKU0086,STORE12,52,36,0,65,2024-11-22,WH-B12
SKU0086,STORE13,63,36,0,79,2024-12-21,WH-C14
SKU0086,STORE14,79,36,0,99,2024-12-26,WH-B14
SKU0086,STORE15,80,36,0,101,2024-12-08,WH-C10
SKU0088,STORE01,175,88,0,89,2024-12-17,WH-B08
SKU0088,STORE02,25,88,59,13,2024-10-22,WH-C10
SKU0088,STORE03,94,88,0,48,2024-12-18,WH-C18
SKU0088,STORE04,39,88,59,20,2024-11-06,WH-A02
SKU0088,STORE05,98,88,0,50,2024-12-05,WH-B07
SKU0088,STORE06,307,88,0,156,2024-11-27,WH-C04
SKU0088,STORE07,130,88,0,66,2024-10-24,WH-C02
SKU0088,STORE08,246,88,0,125,2024-10-08,WH-A13
SKU0088,STORE09,352,88,0,179,2024-12-20,WH-A17
SKU0088,STORE10,200,88,0,102,2024-12-30,WH-A14
SKU0088,STORE11,305,88,0,155,2024-12-15,WH-A19
SKU0088,STORE12,332,88,0,169,2024-11-28,WH-B14
SKU0088,STORE13,218,88,0,111,2024-10-19,WH-A18
SKU0088,STORE14,108,88,0,55,2024-11-14,WH-C15
SKU0088,STORE15,17,88,59,9,2024-12-19,WH-A11
SKU0089,STORE01,10,22,0,21,2024-10-08,WH-A18
SKU0089,STORE02,83,22,0,168,2024-12-10,WH-A14
SKU0089,STORE03,59,22,0,120,2024-11-05,WH-C03
SKU0089,STORE04,41,22,0,83,2024-10-27,WH-C01
SKU0089,STORE05,6,22,14,13,2024-12-10,WH-A02
SKU0089,STORE06,17,22,0,36,2024-10-07,WH-B07
SKU0089,STORE07,78,22,0,158,2024-10-05,WH-C11
SKU0089,STORE08,82,22,0,166,2024-11-06,WH-C18
SKU0089,STORE09,21,22,0,43,2024-10-15,WH-A12
SKU0089,STORE10,72,22,0,145,2024-11-12,WH-C18
SKU0089,STORE11,43,22,0,88,2024-12-26,WH-B09
SKU0089,STORE12,3,22,14,8,2024-12-17,WH-B08
SKU0089,STORE13,46,22,0,93,2024-11-14,WH-A03
SKU0089,STORE14,47,22,0,95,2024-11-15,WH-B08
SKU0089,STORE15,24,22,0,49,2024-12-13,WH-B16
SKU0090,STORE01,2,32,21,4,2024-11-06,WH-C05
SKU0090,STORE02,25,32,0,35,2024-12-16,WH-B17
SKU0090,STORE03,5,32,21,7,2024-12-18,WH-A03
SKU0090,STORE04,122,32,0,168,2024-11-01,WH-B18
SKU0090,STORE05,58,32,0,80,2024-10-20,WH-B03
SKU0090,STORE06,69,32,0,95,2024-12-16,WH-A16
SKU0090,STORE07,42,32,0,58,2024-11-08,WH-B16
SKU0090,STORE08,218,32,0,299,2024-12-17,WH-C12
SKU0090,STORE09,107,32,0,147,2024-11-05,WH-C09
SKU0090,STORE10,81,32,0,111,2024-10-11,WH-B11
SKU0090,STORE11,14,32,21,20,2024-10-25,WH-B12
SKU0090,STORE12,81,32,0,111,2024-12-26,WH-C07
SKU0090,STORE13,111,32,0,152,2024-10-13,WH-C09
SKU0090,STORE14,109,32,0,150,2024-12-24,WH-A01
SKU0090,STORE15,148,32,0,203,2024-10-24,WH-C06
SKU0091,STORE01,23,24,0,43,2024-12-23,WH-B06
SKU0091,STORE02,88,24,0,163,2024-12-29,WH-C09
SKU0091,STORE03,35,24,0,65,2024-11-02,WH-C18
SKU0091,STORE04,94,24,0,173,2024-10-04,WH-B12
SKU0091,STORE05,62,24,0,115,2024-10-05,WH-A03
SKU0091,STORE06,14,24,0,27,2024-10-10,WH-C16
SKU0091,STORE07,56,24,0,103,2024-10-25,WH-B09
SKU0091,STORE08,92,24,0,169,2024-11-13,WH-C14
SKU0091,STORE09,78,24,0,144,2024-10-06,WH-B19
SKU0091,STORE10,24,24,0,45,2024-10-03,WH-C02
SKU0091,STORE11,51,24,0,95,2024-12-29,WH-C19
SKU0091,STORE12,130,24,0,239,2024-12-08,WH-C14
SKU0091,STORE13,59,24,0,109,2024-11-02,WH-A04
SKU0091,STORE14,71,24,0,131,2024-12-03,WH-C13
SKU0091,STORE15,4,24,16,8,2024-12-01,WH-B17
SKU0092,STORE01,22,31,0,32,2024-10-04,WH-C13
SKU0092,STORE02,34,31,0,49,2024-11-23,WH-B10
SKU0092,STORE03,111,31,0,160,2024-10-13,WH-C16
SKU0092,STORE04,102,31,0,147,2024-11-14,WH-C10
SKU0092,STORE05,92,31,0,132,2024-10-22,WH-A10
SKU0092,STORE06,137,31,0,197,2024-11-12,WH-B10
SKU0092,STORE07,1,31,20,2,2024-10-08,WH-A05
SKU0092,STORE08,18,31,0,26,2024-12-15,WH-B16
SKU0092,STORE09,58,31,0,83,2024-10-15,WH-C05
SKU0092,STORE10,90,31,0,129,2024-12-07,WH-C09
SKU0092,STORE11,111,31,0,159,2024-12-05,WH-A19
SKU0092,STORE12,20,31,0,29,2024-11-12,WH-A15
SKU0092,STORE13,6,31,20,9,2024-11-17,WH-B11
SKU0092,STORE14,96,31,0,138,2024-12-22,WH-B15
SKU0092,STORE15,201,31,0,288,2024-11-14,WH-C14
SKU0094,STORE01,9,27,18,15,2024-11-01,WH-C01
SKU0094,STORE02,84,27,0,138,2024-12-26,WH-C07
SKU0094,STORE03,66,27,0,109,2024-10-29,WH-C01
SKU0094,STORE04,12,27,18,20,2024-10-30,WH-A09
SKU0094,STORE05,70,27,0,116,2024-12-07,WH-A19
SKU0094,STORE06,64,27,0,105,2024-11-18,WH-B10
SKU0094,STORE07,73,27,0,120,2024-11-22,WH-C18
SKU0094,STORE08,52,27,0,86,2024-11-02,WH-C03
SKU0094,STORE09,95,27,0,157,2024-10-30,WH-B08
SKU0094,STORE10,1,27,18,2,2024-12-10,WH-A02
SKU0094,STORE11,104,27,0,172,2024-11-26,WH-A18
SKU0094,STORE12,65,27,0,107,2024-11-02,WH-C10
SKU0094,STORE13,17,27,0,28,2024-11-25,WH-B07
SKU0094,STORE14,101,27,0,167,2024-10-07,WH-C14
SKU0094,STORE15,1,27,18,3,2024-10-25,WH-C14
SKU0096,STORE01,92,25,0,163,2024-10-15,WH-C05
SKU0096,STORE02,6,25,17,11,2024-12-05,WH-C19
SKU0096,STORE03,62,25,0,110,2024-12-28,WH-A07
SKU0096,STORE04,59,25,0,105,2024-11-25,WH-A02
SKU0096,STORE05,15,25,0,27,2024-11-05,WH-B12
SKU0096,STORE06,56,25,0,99,2024-12-22,WH-A02
SKU0096,STORE07,29,25,0,52,2024-12-28,WH-A15
SKU0096,STORE08,60,25,0,107,2024-12-05,WH-A19
SKU0096,STORE09,68,25,0,120,2024-12-08,WH-C14
SKU0096,STORE10,83,25,0,146,2024-10-21,WH-B03
SKU0096,STORE11,133,25,0,235,2024-12-20,WH-A13
SKU0096,STORE12,56,25,0,99,2024-11-24,WH-C09
SKU0096,STORE13,89,25,0,157,2024-12-20,WH-B14
SKU0096,STORE14,29,25,0,51,2024-12-09,WH-B01
SKU0096,STORE15,84,25,0,148,2024-11-02,WH-A13
SKU0099,STORE01,49,23,0,96,2024-11-20,WH-B09
SKU0099,STORE02,38,23,0,75,2024-11-27,WH-C15
SKU0099,STORE03,6,23,15,13,2024-10-25,WH-B07
SKU0099,STORE04,65,23,0,127,2024-10-05,WH-C16
SKU0099,STORE05,23,23,0,45,2024-11-11,WH-B08
SKU0099,STORE06,33,23,0,66,2024-10-12,WH-C01
SKU0099,STORE07,22,23,0,43,2024-11-18,WH-A12
SKU0099,STORE08,54,23,0,107,2024-12-06,WH-A14
SKU0099,STORE09,169,23,0,331,2024-11-25,WH-C01
SKU0099,STORE10,70,23,0,137,2024-11-18,WH-C16
SKU0099,STORE11,35,23,0,70,2024-12-25,WH-A14
SKU0099,STORE12,79,23,0,154,2024-11-25,WH-B07
SKU0099,STORE13,39,23,0,77,2024-11-07,WH-B12
SKU0099,STORE14,52,23,0,103,2024-10-17,WH-B18
SKU0099,STORE15,26,23,0,51,2024-12-23,WH-B14
SKU0100,STORE01,86,28,0,134,2024-10-29,WH-A04
SKU0100,STORE02,79,28,0,123,2024-10-15,WH-C02
SKU0100,STORE03,3,28,19,5,2024-11-13,WH-C06
SKU0100,STORE04,34,28,0,53,2024-12-17,WH-C05
SKU0100,STORE05,45,28,0,70,2024-11-17,WH-A03
SKU0100,STORE06,90,28,0,141,2024-12-30,WH-C12
SKU0100,STORE07,31,28,0,49,2024-12-25,WH-B17
SKU0100,STORE08,0,28,19,1,2024-11-02,WH-B09
SKU0100,STORE09,8,28,19,13,2024-11-07,WH-C03
SKU0100,STORE10,19,28,0,30,2024-12-22,WH-A13
SKU0100,STORE11,85,28,0,133,2024-12-19,WH-B15
SKU0100,STORE12,21,28,0,33,2024-10-09,WH-A19
SKU0100,STORE13,20,28,0,32,2024-10-23,WH-C17
SKU0100,STORE14,114,28,0,178,2024-11-29,WH-C08
SKU0100,STORE15,39,28,0,61,2024-11-21,WH-A04
SKU0101,STORE01,20,23,0,40,2024-11-08,WH-C18
SKU0101,STORE02,64,23,0,123,2024-11-15,WH-A03
SKU0101,STORE03,52,23,0,100,2024-10-25,WH-A16
SKU0101,STORE04,1,23,15,2,2024-11-20,WH-C05
SKU0101,STORE05,111,23,0,213,2024-11-06,WH-C09
SKU0101,STORE06,31,23,0,61,2024-12-12,WH-A14
SKU0101,STORE07,90,23,0,173,2024-11-06,WH-A07
SKU0101,STORE08,38,23,0,73,2024-11-22,WH-B02
SKU0101,STORE09,22,23,0,42,2024-10-29,WH-A05
SKU0101,STORE10,57,23,0,109,2024-12-14,WH-C02
SKU0101,STORE11,157,23,0,301,2024-11-08,WH-C14
SKU0101,STORE12,63,23,0,122,2024-10-27,WH-C17
SKU0101,STORE13,64,23,0,123,2024-11-15,WH-C19
SKU0101,STORE14,94,23,0,181,2024-10-14,WH-C12
SKU0101,STORE15,2,23,15,5,2024-10-27,WH-B08
SKU0103,STORE01,322,63,0,228,2024-10-28,WH-A16
SKU0103,STORE02,161,63,0,114,2024-11-27,WH-C03
SKU0103,STORE03,45,63,0,32,2024-11-04,WH-A03
SKU0103,STORE04,62,63,0,44,2024-10-11,WH-A09
SKU0103,STORE05,216,63,0,153,2024-12-23,WH-C10
SKU0103,STORE06,202,63,0,143,2024-11-20,WH-A07
SKU0103,STORE07,72,63,0,51,2024-12-08,WH-B08
SKU0103,STORE08,137,63,0,97,2024-12-30,WH-A17
SKU0103,STORE09,199,63,0,141,2024-12-28,WH-A11
SKU0103,STORE10,252,63,0,179,2024-12-28,WH-C06
SKU0103,STORE11,405,63,0,287,2024-10-28,WH-B02
SKU0103,STORE12,60,63,0,43,2024-12-06,WH-C15
SKU0103,STORE13,161,63,0,114,2024-10-09,WH-C13
SKU0103,STORE14,238,63,0,169,2024-12-29,WH-C05
SKU0103,STORE15,56,63,0,40,2024-10-30,WH-C18
SKU0104,STORE01,3,27,18,5,2024-11-25,WH-A11
SKU0104,STORE02,83,27,0,139,2024-10-28,WH-A13
SKU0104,STORE03,81,27,0,135,2024-12-23,WH-B17
SKU0104,STORE04,2,27,18,4,2024-12-19,WH-C03
SKU0104,STORE05,7,27,18,13,2024-10-04,WH-B07
SKU0104,STORE06,4,27,18,8,2024-11-14,WH-C12
SKU0104,STORE07,81,27,0,136,2024-11-27,WH-B14
SKU0104,STORE08,154,27,0,257,2024-11-29,WH-A18
SKU0104,STORE09,9,27,18,16,2024-11-03,WH-B04
SKU0104,STORE10,96,27,0,161,2024-11-22,WH-C10
SKU0104,STORE11,148,27,0,246,2024-12-07,WH-B11
SKU0104,STORE12,197,27,0,328,2024-12-29,WH-C03
SKU0104,STORE13,94,27,0,157,2024-11-25,WH-A14
SKU0104,STORE14,87,27,0,145,2024-11-11,WH-C08
SKU0104,STORE15,22,27,0,37,2024-12-01,WH-A12
SKU0105,STORE01,83,87,0,43,2024-10-08,WH-C12
SKU0105,STORE02,555,87,0,287,2024-12-30,WH-A13
SKU0105,STORE03,152,87,0,79,2024-12-28,WH-A05
SKU0105,STORE04,298,87,0,154,2024-11-14,WH-A09
SKU0105,STORE05,85,87,0,44,2024-10-19,WH-B15
SKU0105,STORE06,143,87,0,74,2024-12-07,WH-A15
SKU0105,STORE07,218,87,0,113,2024-11-29,WH-B04
SKU0105,STORE08,83,87,0,43,2024-12-30,WH-C07
SKU0105,STORE09,334,87,0,173,2024-12-13,WH-C09
SKU0105,STORE10,677,87,0,350,2024-11-07,WH-C14
SKU0105,STORE11,423,87,0,219,2024-11-30,WH-A03
SKU0105,STORE12,603,87,0,312,2024-11-16,WH-B12
SKU0105,STORE13,125,87,0,65,2024-10-14,WH-C13
SKU0105,STORE14,232,87,0,120,2024-11-15,WH-B04
SKU0105,STORE15,209,87,0,108,2024-11-30,WH-C02
SKU0107,STORE01,198,36,0,246,2024-12-20,WH-C17
SKU0107,STORE02,93,36,0,116,2024-11-19,WH-B14
SKU0107,STORE03,49,36,0,61,2024-12-30,WH-A03
SKU0107,STORE04,43,36,0,54,2024-10-20,WH-B04
SKU0107,STORE05,100,36,0,124,2024-10-13,WH-B19
SKU0107,STORE06,58,36,0,73,2024-12-24,WH-C15
SKU0107,STORE07,6,36,24,8,2024-11-11,WH-C01
SKU0107,STORE08,133,36,0,165,2024-10-08,WH-A15
SKU0107,STORE09,143,36,0,178,2024-11-07,WH-A10
SKU0107,STORE10,62,36,0,77,2024-12-27,WH-C14
SKU0107,STORE11,17,36,0,22,2024-10-04,WH-A09
SKU0107,STORE12,112,36,0,139,2024-12-11,WH-C01
SKU0107,STORE13,98,36,0,122,2024-12-15,WH-C16
SKU0107,STORE14,131,36,0,163,2024-10-15,WH-C08
SKU0107,STORE15,1,36,24,2,2024-10-10,WH-C01
SKU0108,STORE01,18,26,0,31,2024-10-04,WH-C04
SKU0108,STORE02,27,26,0,48,2024-11-27,WH-B05
SKU0108,STORE03,131,26,0,226,2024-12-19,WH-A16
SKU0108,STORE04,91,26,0,157,2024-12-20,WH-C04
SKU0108,STORE05,2,26,17,4,2024-12-09,WH-B16
SKU0108,STORE06,90,26,0,156,2024-10-07,WH-B07
SKU0108,STORE07,80,26,0,139,2024-11-25,WH-B04
SKU0108,STORE08,97,26,0,168,2024-10-25,WH-B03
SKU0108,STORE09,107,26,0,185,2024-12-14,WH-A17
SKU0108,STORE10,50,26,0,86,2024-12-15,WH-B04
SKU0108,STORE11,39,26,0,68,2024-11-21,WH-C03
SKU0108,STORE12,104,26,0,179,2024-11-20,WH-A01
SKU0108,STORE13,36,26,0,63,2024-11-04,WH-A04
SKU0108,STORE14,92,26,0,159,2024-11-14,WH-C11
SKU0108,STORE15,25,26,0,43,2024-11-30,WH-B08
SKU0110,STORE01,127,35,0,163,2024-12-29,WH-B06
SKU0110,STORE02,54,35,0,70,2024-12-25,WH-B14
SKU0110,STORE03,96,35,0,123,2024-11-03,WH-C03
SKU0110,STORE04,111,35,0,143,2024-11-03,WH-A17
SKU0110,STORE05,186,35,0,238,2024-12-30,WH-A19
SKU0110,STORE06,133,35,0,171,2024-11-26,WH-B06
SKU0110,STORE07,194,35,0,249,2024-10-18,WH-A04
SKU0110,STORE08,33,35,0,43,2024-12-03,WH-A02
SKU0110,STORE09,14,35,23,19,2024-10-20,WH-A16
SKU0110,STORE10,167,35,0,214,2024-10-20,WH-B19
SKU0110,STORE11,102,35,0,131,2024-11-29,WH-B18
SKU0110,STORE12,106,35,0,136,2024-11-05,WH-B13
SKU0110,STORE13,70,35,0,90,2024-11-26,WH-C07
SKU0110,STORE14,46,35,0,60,2024-12-26,WH-C10
SKU0110,STORE15,80,35,0,103,2024-11-10,WH-A08
SKU0112,STORE01,41,29,0,63,2024-10-06,WH-A02
SKU0112,STORE02,49,29,0,76,2024-12-25,WH-B04
SKU0112,STORE03,78,29,0,119,2024-10-20,WH-A18
SKU0112,STORE04,142,29,0,217,2024-10-29,WH-B04
SKU0112,STORE05,231,29,0,352,2024-10-26,WH-A17
SKU0112,STORE06,100,29,0,153,2024-12-10,WH-A02
SKU0112,STORE07,24,29,0,38,2024-11-14,WH-A17
SKU0112,STORE08,14,29,0,22,2024-11-27,WH-A04
SKU0112,STORE09,76,29,0,117,2024-11-10,WH-C15
SKU0112,STORE10,137,29,0,210,2024-12-15,WH-A09
SKU0112,STORE11,7,29,19,12,2024-12-18,WH-B10
SKU0112,STORE12,140,29,0,214,2024-11-10,WH-C13
SKU0112,STORE13,63,29,0,96,2024-10-06,WH-B01
SKU0112,STORE14,112,29,0,172,2024-10-20,WH-B12
SKU0112,STORE15,91,29,0,139,2024-10-09,WH-A04
SKU0113,STORE01,5,25,17,10,2024-10-11,WH-B10
SKU0113,STORE02,183,25,0,320,2024-11-05,WH-C04
SKU0113,STORE03,58,25,0,102,2024-11-08,WH-A11
SKU0113,STORE04,7,25,17,13,2024-12-18,WH-B15
SKU0113,STORE05,53,25,0,93,2024-10-08,WH-A04
SKU0113,STORE06,20,25,0,36,2024-11-29,WH-B04
SKU0113,STORE07,98,25,0,171,2024-12-06,WH-C19
SKU0113,STORE08,45,25,0,80,2024-12-29,WH-B13
SKU0113,STORE09,84,25,0,147,2024-12-05,WH-B09
SKU0113,STORE10,196,25,0,342,2024-10-22,WH-B01
SKU0113,STORE11,0,25,17,1,2024-11-30,WH-C08
SKU0113,STORE12,35,25,0,62,2024-12-04,WH-B07
SKU0113,STORE13,53,25,0,93,2024-11-28,WH-B12
SKU0113,STORE14,52,25,0,91,2024-11-23,WH-A16
SKU0113,STORE15,155,25,0,271,2024-10-05,WH-A14
SKU0115,STORE01,37,33,0,51,2024-11-24,WH-C01
SKU0115,STORE02,88,33,0,119,2024-10-15,WH-B09
SKU0115,STORE03,124,33,0,168,2024-10-22,WH-A10
SKU0115,STORE04,17,33,0,23,2024-11-06,WH-B09
SKU0115,STORE05,8,33,22,12,2024-10-25,WH-A06
SKU0115,STORE06,53,33,0,72,2024-10-16,WH-C01
SKU0115,STORE07,112,33,0,152,2024-11-19,WH-C09
SKU0115,STORE08,73,33,0,99,2024-10-28,WH-B07
SKU0115,STORE09,3,33,22,5,2024-11-23,WH-C07
SKU0115,STORE10,3,33,22,5,2024-12-15,WH-C13
SKU0115,STORE11,14,33,22,19,2024-11-19,WH-A07
SKU0115,STORE12,7,33,22,10,2024-10-17,WH-B02
SKU0115,STORE13,55,33,0,75,2024-11-16,WH-C06
SKU0115,STORE14,39,33,0,53,2024-10-09,WH-C09
SKU0115,STORE15,94,33,0,127,2024-10-17,WH-C12
SKU0116,STORE01,89,32,0,125,2024-11-05,WH-A05
SKU0116,STORE02,242,32,0,340,2024-11-22,WH-A01
SKU0116,STORE03,89,32,0,125,2024-10-11,WH-A05
SKU0116,STORE04,91,32,0,128,2024-10-08,WH-C17
SKU0116,STORE05,12,32,21,18,2024-11-03,WH-B07
SKU0116,STORE06,67,32,0,95,2024-11-28,WH-A15
SKU0116,STORE07,21,32,0,30,2024-12-17,WH-B03
SKU0116,STORE08,48,32,0,68,2024-12-17,WH-A16
SKU0116,STORE09,68,32,0,96,2024-11-01,WH-A03
SKU0116,STORE10,117,32,0,164,2024-10-16,WH-C08
SKU0116,STORE11,104,32,0,146,2024-11-19,WH-C08
SKU0116,STORE12,6,32,21,9,2024-12-07,WH-A14
SKU0116,STORE13,76,32,0,107,2024-10-17,WH-C03
SKU0116,STORE14,63,32,0,89,2024-12-22,WH-A01
SKU0116,STORE15,115,32,0,162,2024-10-16,WH-C13
SKU0117,STORE01,461,68,0,302,2024-12-19,WH-C02
SKU0117,STORE02,252,68,0,165,2024-11-30,WH-C18
SKU0117,STORE03,157,68,0,103,2024-12-25,WH-C13
SKU0117,STORE04,169,68,0,111,2024-11-16,WH-C16
SKU0117,STORE05,129,68,0,85,2024-10-19,WH-B05
SKU0117,STORE06,420,68,0,275,2024-10-08,WH-A02
SKU0117,STORE07,44,68,0,29,2024-10-30,WH-A14
SKU0117,STORE08,123,68,0,81,2024-11-30,WH-C09
SKU0117,STORE09,36,68,0,24,2024-11-25,WH-C06
SKU0117,STORE10,242,68,0,159,2024-10-23,WH-C05
SKU0117,STORE11,110,68,0,72,2024-10-10,WH-B17
SKU0117,STORE12,80,68,0,53,2024-12-14,WH-C13
SKU0117,STORE13,472,68,0,309,2024-10-15,WH-A07
SKU0117,STORE14,15,68,45,10,2024-11-30,WH-B09
SKU0117,STORE15,1,68,45,1,2024-11-01,WH-B01
SKU0118,STORE01,119,31,0,169,2024-10-22,WH-C11
SKU0118,STORE02,114,31,0,162,2024-12-17,WH-B12
SKU0118,STORE03,47,31,0,67,2024-11-11,WH-C06
SKU0118,STORE04,99,31,0,140,2024-10-06,WH-A08
SKU0118,STORE05,36,31,0,51,2024-12-25,WH-C06
SKU0118,STORE06,66,31,0,94,2024-10-15,WH-A14
SKU0118,STORE07,2,31,21,4,2024-10-24,WH-C11
SKU0118,STORE08,124,31,0,175,2024-11-11,WH-B19
SKU0118,STORE09,52,31,0,74,2024-10-05,WH-B11
SKU0118,STORE10,8,31,21,12,2024-12-30,WH-A19
SKU0118,STORE11,88,31,0,125,2024-10-05,WH-A04
SKU0118,STORE12,76,31,0,108,2024-10-12,WH-A10
SKU0118,STORE13,125,31,0,177,2024-12-15,WH-A14
SKU0118,STORE14,158,31,0,223,2024-10-31,WH-B15
SKU0118,STORE15,119,31,0,168,2024-11-03,WH-B05
SKU0119,STORE01,61,21,0,128,2024-10-12,WH-B19
SKU0119,STORE02,32,21,0,67,2024-12-11,WH-A03
SKU0119,STORE03,12,21,0,25,2024-10-21,WH-B10
SKU0119,STORE04,79,21,0,166,2024-12-16,WH-B12
SKU0119,STORE05,85,21,0,179,2024-12-29,WH-B17
SKU0119,STORE06,27,21,0,58,2024-11-06,WH-C15
SKU0119,STORE07,126,21,0,264,2024-11-11,WH-A17
SKU0119,STORE08,28,21,0,59,2024-11-12,WH-C14
SKU0119,STORE09,51,21,0,107,2024-10-03,WH-C03
SKU0119,STORE10,27,21,0,57,2024-11-05,WH-C12
SKU0119,STORE11,72,21,0,150,2024-10-09,WH-B14
SKU0119,STORE12,3,21,14,7,2024-12-22,WH-C01
SKU0119,STORE13,20,21,0,42,2024-12-22,WH-C10
SKU0119,STORE14,28,21,0,60,2024-10-15,WH-C06
SKU0119,STORE15,12,21,0,25,2024-12-03,WH-C14
SKU0120,STORE01,0,35,23,1,2024-10-15,WH-C10
SKU0120,STORE02,63,35,0,80,2024-10-23,WH-A05
SKU0120,STORE03,9,35,23,12,2024-11-23,WH-C18
SKU0120,STORE04,32,35,0,41,2024-11-28,WH-C15
SKU0120,STORE05,268,35,0,341,2024-10-28,WH-A06
SKU0120,STORE06,90,35,0,115,2024-11-24,WH-B18
SKU0120,STORE07,2,35,23,3,2024-11-26,WH-B16
SKU0120,STORE08,0,35,23,1,2024-10-25,WH-B05
SKU0120,STORE09,74,35,0,95,2024-11-06,WH-C08
SKU0120,STORE10,88,35,0,112,2024-10-29,WH-C07
SKU0120,STORE11,59,35,0,75,2024-12-04,WH-A08
SKU0120,STORE12,276,35,0,351,2024-11-25,WH-A17
SKU0120,STORE13,111,35,0,142,2024-12-17,WH-A15
SKU0120,STORE14,170,35,0,217,2024-12-04,WH-C09
SKU0120,STORE15,45,35,0,58,2024-11-19,WH-C11
SKU0121,STORE01,203,31,0,293,2024-11-02,WH-B04
SKU0121,STORE02,91,31,0,132,2024-11-06,WH-C06
SKU0121,STORE03,196,31,0,284,2024-11-13,WH-A03
SKU0121,STORE04,16,31,0,24,2024-10-19,WH-C12
SKU0121,STORE05,39,31,0,57,2024-11-06,WH-B15
SKU0121,STORE06,63,31,0,91,2024-10-21,WH-B17
SKU0121,STORE07,113,31,0,164,2024-11-25,WH-B03
SKU0121,STORE08,191,31,0,276,2024-12-08,WH-B07
SKU0121,STORE09,156,31,0,225,2024-10-23,WH-B08
SKU0121,STORE10,124,31,0,179,2024-12-19,WH-A11
SKU0121,STORE11,2,31,20,4,2024-10-19,WH-A08
SKU0121,STORE12,211,31,0,305,2024-11-14,WH-C18
SKU0121,STORE13,85,31,0,123,2024-11-15,WH-B10
SKU0121,STORE14,81,31,0,118,2024-11-26,WH-B13
SKU0121,STORE15,154,31,0,223,2024-12-16,WH-A19
SKU0122,STORE01,105,34,0,138,2024-11-22,WH-A15
SKU0122,STORE02,66,34,0,86,2024-11-25,WH-A01
SKU0122,STORE03,88,34,0,115,2024-10-06,WH-B07
SKU0122,STORE04,56,34,0,74,2024-10-16,WH-B02
SKU0122,STORE05,3,34,23,4,2024-11-09,WH-A14
SKU0122,STORE06,245,34,0,320,2024-11-07,WH-A15
SKU0122,STORE07,3,34,23,4,2024-11-28,WH-C04
SKU0122,STORE08,125,34,0,164,2024-11-05,WH-C12
SKU0122,STORE09,36,34,0,47,2024-12-16,WH-B19
SKU0122,STORE10,100,34,0,131,2024-11-16,WH-C12
SKU0122,STORE11,56,34,0,73,2024-10-13,WH-B13
SKU0122,STORE12,16,34,0,21,2024-11-22,WH-A01
SKU0122,STORE13,72,34,0,94,2024-11-24,WH-A13
SKU0122,STORE14,138,34,0,180,2024-12-02,WH-C16
SKU0122,STORE15,76,34,0,100,2024-12-15,WH-C06
SKU0123,STORE01,63,28,0,98,2024-10-27,WH-B15
SKU0123,STORE02,109,28,0,171,2024-10-21,WH-A10
SKU0123,STORE03,61,28,0,96,2024-11-10,WH-A18
SKU0123,STORE04,49,28,0,77,2024-11-09,WH-B14
SKU0123,STORE05,31,28,0,49,2024-11-15,WH-A17
SKU0123,STORE06,5,28,19,8,2024-10-13,WH-A07
SKU0123,STORE07,69,28,0,108,2024-10-10,WH-C01
SKU0123,STORE08,1,28,19,2,2024-10-20,WH-A01
SKU0123,STORE09,62,28,0,97,2024-11-15,WH-A09
SKU0123,STORE10,48,28,0,76,2024-11-02,WH-C12
SKU0123,STORE11,30,28,0,48,2024-11-17,WH-B03
SKU0123,STORE12,68,28,0,106,2024-10-25,WH-A13
SKU0123,STORE13,205,28,0,320,2024-10-26,WH-A04
SKU0123,STORE14,1,28,19,2,2024-11-20,WH-C04
SKU0123,STORE15,3,28,19,6,2024-10-28,WH-B11
SKU0124,STORE01,91,33,0,124,2024-10-08,WH-C10
SKU0124,STORE02,127,33,0,172,2024-11-25,WH-A01
SKU0124,STORE03,38,33,0,52,2024-12-11,WH-C09
SKU0124,STORE04,11,33,22,15,2024-12-18,WH-C19
SKU0124,STORE05,5,33,22,8,2024-11-02,WH-C10
SKU0124,STORE06,118,33,0,160,2024-12-14,WH-B08
SKU0124,STORE07,104,33,0,141,2024-12-28,WH-C02
SKU0124,STORE08,33,33,0,45,2024-11-15,WH-B18
SKU0124,STORE09,55,33,0,75,2024-11-14,WH-C15
SKU0124,STORE10,9,33,22,13,2024-11-28,WH-A18
SKU0124,STORE11,111,33,0,150,2024-10-15,WH-C10
SKU0124,STORE12,111,33,0,151,2024-10-19,WH-A06
SKU0124,STORE13,5,33,22,7,2024-12-11,WH-C14
SKU0124,STORE14,27,33,0,37,2024-12-20,WH-B01
